delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,unexp,130,0,13,space,2.1709910000063246,None,"
45",1,[6.271741708987975],[6.271744999990915],13,0,130,2,1384.6928836250008,,1384.6841526669887,1384.6928836250008,1386.6844984999916,1387.6776953340013,1388.686525333993,1390.861955417,space,2.1709910000063246,None,1390.862383833999,0.7064600000012433,1.0058140829933109,1391.8727926249994,1391.875401583995,1391.8956044590013,1391.8956044590013,1391.8956044590013,1398.1676622090017,"
45",1,[6.271741708987975],[6.271744999990915],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,131,1,13,space,4.102840874998947,None,"
900",1,[4.7318081249977695],[4.731811457997537],13,1,131,1,1398.1759045419894,,1398.167789291998,1398.1759045419894,1400.1672962919984,1401.1615104999946,1402.1636366250023,1406.2678939589969,space,4.102840874998947,None,1406.2682594999933,0.4000677080039168,0.7096961670031305,1406.9785267919942,1406.9808512500022,1407.0016028339887,1407.0016028339887,1407.0016028339887,1411.7337362499966,"
900",1,[4.7318081249977695],[4.731811457997537],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,132,2,13,space,1.4537507909990381,None,"
1000",1,[2.7719145839946577],[2.77191741700517],13,2,132,5,1411.742322334001,,1411.733864875001,1411.742322334001,1413.7338119589986,1414.7263308339898,1415.7272986249882,1417.1858731249959,space,1.4537507909990381,None,1417.1863337499963,0.7078089999995427,1.007104291988071,1418.1981028339942,1418.2005508750008,1418.2283290420019,1418.2283290420019,1418.2283290420019,1421.0006246669946,"
1000",1,[2.7719145839946577],[2.77191741700517],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,133,3,13,space,2.2075984590046573,None,"
500",1,[2.2760965829947963],[2.276099583003088],13,3,133,7,1421.0090600419935,,1421.0007514999888,1421.0090600419935,1423.0004889999982,1423.993985833993,1425.0023661669984,1427.2117503339978,space,2.2075984590046573,None,1427.2121969169966,0.3991065830050502,0.7059851250087377,1427.9182906249916,1427.9197792499908,1427.940734459,1427.940734459,1427.940734459,1430.21714337499,"
500",1,[2.2760965829947963],[2.276099583003088],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,134,4,13,space,0.6456704580050427,None,"
86",1,[3.1451746249949792],[3.145177499987767],13,4,134,3,1430.2257022089907,,1430.2172717499925,1430.2257022089907,1432.218019958993,1433.2113700839982,1434.21066383399,1434.8616222919954,space,0.6456704580050427,None,1434.8624138339947,0.09915533300954849,0.40591629200207535,1435.2690435419936,1435.2714077499986,1435.288724041995,1435.288724041995,1435.288724041995,1438.4342268749897,"
86",1,[3.1451746249949792],[3.145177499987767],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,135,5,13,space,0.9363415420084493,None,"
50",1,[2.2812961659947177],[2.281299082998885],13,5,135,9,1438.4426520419947,,1438.4343622089946,1438.4426520419947,1440.4342438749882,1441.4301316249912,1442.4259338339907,1443.3719362919946,space,0.9363415420084493,None,1443.3734030420019,0.1052835840091575,0.40706812500138767,1443.7822936669982,1443.7838957919885,1443.801945083993,1443.801945083993,1443.801945083993,1446.0835665839986,"
50",1,[2.2812961659947177],[2.281299082998885],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,136,6,13,space,0.42103195800154936,None,"
300",1,[1.7885272499988787],[1.7885306249954738],13,6,136,8,1446.0924749589904,,1446.0837382089958,1446.0924749589904,1448.0837683339923,1449.077453209,1450.0853635419917,1450.5111040839984,space,0.42103195800154936,None,1450.5122761669918,0.7054452909942484,1.0073043329903157,1451.5213456249912,1451.5232419169915,1451.5448257499957,1451.5448257499957,1451.5448257499957,1453.3336527499923,"
300",1,[1.7885272499988787],[1.7885306249954738],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,137,7,13,space,1.097376958001405,None,"
69",1,[1.593502333998913],[1.593505124998046],13,7,137,0,1453.3424021249957,,1453.3337776669941,1453.3424021249957,1455.3334356669948,1456.3293158339948,1457.3353192499926,1458.437118124988,space,1.097376958001405,None,1458.4382278749981,0.10658137500286102,0.4131302500027232,1458.8509834169963,1458.852528916992,1458.8728043339943,1458.8728043339943,1458.8728043339943,1460.466602083994,"
69",1,[1.593502333998913],[1.593505124998046],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,138,8,13,space,0.6203527920006309,None,"
88",1,[0.9712582909996854],[0.9712616659962805],13,8,138,4,1460.475688416991,,1460.4667272499937,1460.475688416991,1462.4661345419881,1463.4629551249964,1464.4682244169962,1465.0958077919931,space,0.6203527920006309,None,1465.0962934999989,0.40478429100767244,0.7058530409995001,1465.8058506249945,1465.808645083991,1465.8287628749968,1465.8287628749968,1465.8287628749968,1466.8003757919942,"
88",1,[0.9712582909996854],[0.9712616659962805],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,139,9,13,space,1.0279181669902755,None,"
300",1,[1.4965840420045424],[1.496587959001772],13,9,139,6,1466.8087691249966,,1466.8005114999978,1466.8087691249966,1468.8006157499913,1469.810082625001,1470.7924357500015,1471.8367811249918,space,1.0279181669902755,None,1471.837711166998,0.10562162499991246,0.40628858300624415,1472.2473119589995,1472.2496022089908,1472.2698013339977,1472.2698013339977,1472.2698013339977,1473.7667478340009,"
300",1,[1.4965840420045424],[1.496587959001772],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,140,0,14,space,0.50809470799868,None,"
300",1,[2.486817124998197],[2.486820791993523],14,0,140,7,1473.7753906669968,,1473.7668710839935,1473.7753906669968,1475.767006708993,1476.7604429170024,1477.7601857499976,1478.280054834002,space,0.50809470799868,None,1478.2813331669895,0.40282020799349993,0.7038486249948619,1478.9883241669886,1478.9908537919982,1479.01323674999,1479.01323674999,1479.01323674999,1481.500382667,"
300",1,[2.486817124998197],[2.486820791993523],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,141,1,14,space,0.6602224160014885,None,80,1,[19.64358262499445],[19.643586499994854],14,1,141,6,1481.508581874994,,1481.500515541993,1481.508581874994,1483.5006771670014,1484.5101661249937,1485.4935734169994,1486.1609217090008,space,0.6602224160014885,None,1486.162028791994,0.09919145800813567,0.40583266600151546,1486.5673593339889,1486.5685843339888,1486.5890454589971,1486.5890454589971,1486.5890454589971,1506.2329443339986,80,1,[19.64358262499445],[19.643586499994854],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,142,2,14,space,0.4336428749957122,None,"
500",1,[3.743310541001847],[3.7433139579952694],14,2,142,1,1506.2417159589968,,1506.2330883749964,1506.2417159589968,1508.2330493749905,1509.2272677500005,1510.2342405839881,1510.6786853749945,space,0.4336428749957122,None,1510.6796458749886,0.4049482089903904,0.7147211249975953,1511.3940613339946,1511.3953617919906,1511.4065837919916,1511.4065837919916,1511.4065837919916,1515.1502489589911,"
500",1,[3.743310541001847],[3.7433139579952694],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,143,3,14,space,0.09552283299854025,None,"
79",1,[2.937035333001404],[2.9370389160030754],14,3,143,8,1515.1583739170019,,1515.1503681670001,1515.1583739170019,1517.1502626250003,1518.1453745839972,1519.1423538340023,1519.243486041989,space,0.09552283299854025,None,1519.24394437499,0.7059086250083055,1.006818875001045,1520.2545117919944,1520.2570432089997,1520.278884083993,1520.278884083993,1520.278884083993,1523.2162427919975,"
79",1,[2.937035333001404],[2.9370389160030754],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,144,4,14,space,0.35525820800103247,None,"
90",1,[4.764468875000603],[4.764471832997515],14,4,144,0,1523.224948499992,,1523.2163639589999,1523.224948499992,1525.2159339169884,1526.212520874993,1527.2087225839932,1527.567352291997,space,0.35525820800103247,None,1527.5677567499952,0.1093632499978412,0.4101313340070192,1527.9819231669971,1527.9835012089898,1528.0020864169928,1528.0020864169928,1528.0020864169928,1532.7668596250005,"
90",1,[4.764468875000603],[4.764471832997515],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,145,5,14,space,0.12998420900839847,None,"
10",1,[3.6342091250116937],[3.6342121250054333],14,5,145,9,1532.7750404589897,,1532.7669864589989,1532.7750404589897,1534.7770117920008,1535.7763297919882,1536.758534291992,1536.894094874995,space,0.12998420900839847,None,1536.8945419999945,0.10577558299701195,0.40554620799957775,1537.304797083998,1537.3070400419965,1537.3317007919977,1537.3317007919977,1537.3317007919977,1540.9662308339903,"
10",1,[3.6342091250116937],[3.6342121250054333],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,146,6,14,space,0.20084562500414904,None,"
45",1,[2.5704424579889746],[2.5704463749862043],14,6,146,4,1540.975076458999,,1540.9663560420013,1540.975076458999,1542.9659622920008,1543.9765826249932,1544.9593268339959,1545.162225084001,space,0.20084562500414904,None,1545.1635812089953,0.40446654199331533,0.7043368750018999,1545.8716564589995,1545.8741547499958,1545.8958605419903,1545.8958605419903,1545.8958605419903,1548.466679499994,"
45",1,[2.5704424579889746],[2.5704463749862043],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,147,7,14,space,1.0156308750010794,None,"
30",1,[3.2727022920007585],[3.27270587500243],14,7,147,3,1548.4747993749916,,1548.4668112919899,1548.4747993749916,1550.4669045839983,1551.460360625002,1552.4597421669896,1553.4784307090013,space,1.0156308750010794,None,1553.479219249988,0.10367870899790432,0.4047439169953577,1553.8869531249948,1553.888796416999,1553.9104444169934,1553.9104444169934,1553.9104444169934,1557.183461624998,"
30",1,[3.2727022920007585],[3.27270587500243],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,148,8,14,space,0.22099116699246224,None,"
66",1,[2.5282059159944765],[2.5282091249973746],14,8,148,5,1557.191244333997,,1557.183585916995,1557.191244333997,1559.1829204999958,1560.1794402499945,1561.176255333994,1561.4007490840013,space,0.22099116699246224,None,1561.4018526250002,0.7085300000035204,1.0084116250072839,1562.4140944169922,1562.4165180839918,1562.4372099999891,1562.4372099999891,1562.4372099999891,1564.965746834001,"
66",1,[2.5282059159944765],[2.5282091249973746],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,149,9,14,space,0.19883604199276306,None,"
700",1,[6.854978957999265],[6.854981833006605],14,9,149,2,1564.9748309999995,,1564.9658752919931,1564.9748309999995,1566.966629417002,1567.961822792,1568.9598601670004,1569.1612412499962,space,0.19883604199276306,None,1569.161855667,0.7056669579906156,1.0062603749975096,1570.1718253339932,1570.1737119589961,1570.1942015419918,1570.1942015419918,1570.1942015419918,1577.049475916996,"
700",1,[6.854978957999265],[6.854981833006605],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,150,0,15,space,0.3035879590024706,None,"
13",1,[2.328863000002457],[2.3288660000107484],15,0,150,8,1577.0579210419965,,1577.049601833991,1577.0579210419965,1579.0492932920024,1580.0452201669978,1581.0428320419887,1581.3516301670024,space,0.3035879590024706,None,1581.3525503339915,0.7070110839995323,1.0067765419953503,1582.3637902920018,1582.3661782919953,1582.3869592089904,1582.3869592089904,1582.3869592089904,1584.716141041994,"
13",1,[2.328863000002457],[2.3288660000107484],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,151,1,15,space,0.4557889160059858,None,"
89",1,[7.8964144159981515],[7.896417708005174],15,1,151,0,1584.7247577499948,,1584.7162590419903,1584.7247577499948,1586.7168900419929,1587.7102446669887,1588.712453125001,1589.1753131669975,space,0.4557889160059858,None,1589.1756850839884,0.09980145799636375,0.3997673329868121,1589.5801556669903,1589.5822037920007,1589.6025569170015,1589.6025569170015,1589.6025569170015,1597.4993722919899,"
89",1,[7.8964144159981515],[7.896417708005174],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,152,2,15,space,0.5818653750029625,None,"
600",1,[4.466210416998365],[4.466213416992105],15,2,152,9,1597.5081515420025,,1597.4994994169974,1597.5081515420025,1599.4991939589963,1600.4937818339968,1601.4923120839958,1602.0939700419985,space,0.5818653750029625,None,1602.094440959001,0.10584124999877531,0.40579399999114685,1602.5047326249914,1602.507190624994,1602.5327651249972,1602.5327651249972,1602.5327651249972,1606.9992769169912,"
600",1,[4.466210416998365],[4.466213416992105],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,153,3,15,space,4.075658292000298,None,"
43",1,[4.003534165996825],[4.003538290999131],15,3,153,1,1607.0079417499946,,1606.9994327919994,1607.0079417499946,1608.9987642089982,1610.0093378339952,1611.0006666249974,1615.0771536669927,space,4.075658292000298,None,1615.0775991669943,0.40563308299169876,0.7055058330006432,1615.7878927089914,1615.7907507499913,1615.8119764589937,1615.8119764589937,1615.8119764589937,1619.8158637500019,"
43",1,[4.003534165996825],[4.003538290999131],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,154,4,15,space,1.3827328339975793,None,"
98",1,[2.1485052920033922],[2.148508334008511],15,4,154,7,1619.824263292001,,1619.8159841669985,1619.824263292001,1621.8159181669907,1622.8103879589908,1623.808174708989,1625.1949915000005,space,1.3827328339975793,None,1625.1963537089905,0.40387045800162014,0.7048609580087941,1625.9038272499893,1625.9062811249896,1625.933648499995,1625.933648499995,1625.933648499995,1628.0824899589934,"
98",1,[2.1485052920033922],[2.148508334008511],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,155,5,15,space,0.27189070799795445,None,"
42",1,[6.8406421250110725],[6.840645166012109],15,5,155,4,1628.0907999999908,,1628.0826306249946,1628.0907999999908,1630.0821685419942,1631.0923615419888,1632.0746090419998,1632.3497474589967,space,0.27189070799795445,None,1632.3507897499949,0.4096295409981394,0.7170544999971753,1633.0675645419979,1633.069146791997,1633.0914667499892,1633.0914667499892,1633.0914667499892,1639.9324562089896,"
42",1,[6.8406421250110725],[6.840645166012109],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,156,6,15,space,0.4179806250031106,None,"
70",1,[2.704551000002539],[2.7045541669940576],15,6,156,6,1639.940757749995,,1639.9325784589892,1639.940757749995,1641.932161833989,1642.9281811669935,1643.9257549999893,1644.3503432500002,space,0.4179806250031106,None,1644.35075516699,0.10066816699691117,0.39990491699427366,1644.755340083997,1644.7573984999908,1644.7777349589887,1644.7777349589887,1644.7777349589887,1647.482616084002,"
70",1,[2.704551000002539],[2.7045541669940576],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,157,7,15,space,0.09753350001119543,None,"
1000",1,[5.437363124990952],[5.437366041995119],15,7,157,5,1647.4906477920013,,1647.4827406669938,1647.4906477920013,1649.4824147499894,1650.4768505419925,1651.4758012090024,1651.5768949589983,space,0.09753350001119543,None,1651.5775220419891,0.7059516250010347,1.0056897080066847,1652.5873946249922,1652.5896402090002,1652.6111093340005,1652.6111093340005,1652.6111093340005,1658.0488184999995,"
1000",1,[5.437363124990952],[5.437366041995119],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,158,8,15,space,0.6510182909987634,None,"
900",1,[3.327946791992872],[3.327950166989467],15,8,158,2,1658.0573438749998,,1658.0489393749885,1658.0573438749998,1660.0483768749982,1661.0452854589967,1662.0410255000024,1662.7010180840007,space,0.6510182909987634,None,1662.7018786249973,0.7069575000059558,1.0071267089952016,1663.7132486670016,1663.7155210839992,1663.7372188339941,1663.7372188339941,1663.7372188339941,1667.0654782089987,"
900",1,[3.327946791992872],[3.327950166989467],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,159,9,15,space,0.5409509589953814,None,"
400",1,[2.4301334589981707],[2.4301364590064622],15,9,159,3,1667.074199166993,,1667.0656163749954,1667.074199166993,1669.0659186669945,1670.0609522500017,1671.068037584002,1671.617329959001,space,0.5409509589953814,None,1671.6180307920004,0.10793845799344126,0.4072012079996057,1672.029766791995,1672.031781749989,1672.0520651249972,1672.0520651249972,1672.0520651249972,1674.4825240419887,"
400",1,[2.4301334589981707],[2.4301364590064622],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
